40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
40.000000000000000	R
