,DATE-OBS,FILTER,EXP-TIME,AIRMASS,FWHM,XBINNING,SEEING,IMAGE-NAME
0,2019-02-27T22:58:47,R,40.0,1.1303870116087489,2.1482,2,1.3077966321738919,1998NU_40s_b2x2-001_R.fit
1,2019-02-27T23:51:44,R,40.0,1.0828043193293762,2.0457,2,1.277949684473238,1998NU_40s_b2x2-032_R.fit
2,2019-02-28T00:54:54,R,40.0,1.1070627484778093,2.2601,2,1.3932405641858308,1998NU_40s_b2x2-051_R.fit
0,2019-02-28T23:40:58,R,40.0,1.0842301932933969,2.8469,2,1.7770559912843171,1998NU_40s_b2x2-001_R.fit
1,2019-03-01T02:01:11,R,40.0,1.245768034257121,2.2671,2,1.301997543420062,1998NU_40s_b2x2-034_R.fit
2,2019-03-01T03:11:56,R,40.0,1.6129692057619067,2.5716,2,1.2648224603702856,1998NU_40s_b2x2-043_R.fit
3,2019-03-01T04:01:40,R,40.0,2.2067557923024834,3.301,2,1.345224464392454,1998NU_40s_b2x2-072_R.fit
4,2019-03-01T06:28:07,R,40.0,2.173259904577894,2.1621,2,0.8892227676788254,2019CT4_40s_b2x2-085_R.fit
